<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.05.16	03:59:00	1.12065	1.12065	1.12045	1.12049	62	0	2
2025.05.16	04:00:00	1.12048	1.12051	1.12030	1.12039	89	0	2
2025.05.16	04:01:00	1.12040	1.12040	1.12033	1.12034	23	0	2
2025.05.16	04:02:00	1.12035	1.12044	1.12025	1.12025	31	0	2
2025.05.16	04:03:00	1.12024	1.12033	1.12018	1.12025	26	0	2
2025.05.16	04:04:00	1.12025	1.12039	1.12024	1.12030	39	0	2
2025.05.16	04:05:00	1.12032	1.12035	1.12019	1.12024	33	0	2
2025.05.16	04:06:00	1.12025	1.12032	1.12025	1.12031	21	0	2
2025.05.16	04:07:00	1.12030	1.12052	1.12030	1.12051	41	0	2
2025.05.16	04:08:00	1.12048	1.12054	1.12043	1.12046	57	0	2
2025.05.16	04:09:00	1.12051	1.12062	1.12049	1.12055	55	0	2
2025.05.16	04:10:00	1.12054	1.12054	1.12020	1.12021	48	0	2
2025.05.16	04:11:00	1.12021	1.12042	1.12021	1.12035	67	0	2
2025.05.16	04:12:00	1.12034	1.12041	1.12033	1.12039	29	0	2
2025.05.16	04:13:00	1.12039	1.12057	1.12033	1.12057	75	0	2
2025.05.16	04:14:00	1.12058	1.12063	1.12048	1.12053	56	0	2
2025.05.16	04:15:00	1.12052	1.12066	1.12042	1.12054	67	0	2
2025.05.16	04:16:00	1.12053	1.12060	1.12029	1.12032	60	0	2
2025.05.16	04:17:00	1.12032	1.12043	1.12028	1.12031	48	0	2
2025.05.16	04:18:00	1.12030	1.12038	1.12029	1.12033	46	0	2
2025.05.16	04:19:00	1.12035	1.12037	1.12019	1.12025	37	0	2
2025.05.16	04:20:00	1.12025	1.12031	1.12018	1.12018	30	0	2
2025.05.16	04:21:00	1.12018	1.12024	1.12010	1.12024	39	0	2
2025.05.16	04:22:00	1.12025	1.12032	1.12020	1.12025	42	0	2
2025.05.16	04:23:00	1.12021	1.12023	1.12012	1.12019	38	0	2
2025.05.16	04:24:00	1.12016	1.12024	1.12012	1.12014	41	0	2
2025.05.16	04:25:00	1.12014	1.12016	1.12003	1.12003	43	0	2
2025.05.16	04:26:00	1.12004	1.12006	1.11999	1.12004	34	0	2
2025.05.16	04:27:00	1.12003	1.12004	1.11992	1.11999	34	0	2
2025.05.16	04:28:00	1.12000	1.12001	1.11984	1.11985	26	0	2
2025.05.16	04:29:00	1.11985	1.11996	1.11985	1.11989	36	0	2
2025.05.16	04:30:00	1.11989	1.12004	1.11983	1.12003	29	0	2
2025.05.16	04:31:00	1.12002	1.12009	1.11995	1.12009	34	0	2
2025.05.16	04:32:00	1.12014	1.12015	1.11995	1.11995	30	0	2
2025.05.16	04:33:00	1.11999	1.12006	1.11999	1.12004	27	0	2
2025.05.16	04:34:00	1.12006	1.12030	1.12003	1.12030	24	0	2
2025.05.16	04:35:00	1.12030	1.12045	1.12029	1.12035	39	0	2
2025.05.16	04:36:00	1.12039	1.12062	1.12039	1.12061	24	0	2
2025.05.16	04:37:00	1.12061	1.12063	1.12045	1.12046	40	0	2
2025.05.16	04:38:00	1.12048	1.12050	1.12035	1.12044	40	0	2
2025.05.16	04:39:00	1.12042	1.12045	1.12023	1.12033	29	0	2
2025.05.16	04:40:00	1.12032	1.12039	1.12026	1.12039	57	0	2
2025.05.16	04:41:00	1.12040	1.12057	1.12037	1.12056	50	0	2
2025.05.16	04:42:00	1.12058	1.12072	1.12058	1.12065	24	0	2
2025.05.16	04:43:00	1.12064	1.12070	1.12057	1.12059	20	0	2
2025.05.16	04:44:00	1.12060	1.12064	1.12054	1.12064	22	0	2
2025.05.16	04:45:00	1.12063	1.12069	1.12049	1.12052	27	0	2
2025.05.16	04:46:00	1.12053	1.12061	1.12052	1.12058	21	0	2
2025.05.16	04:47:00	1.12059	1.12085	1.12059	1.12075	37	0	2
2025.05.16	04:48:00	1.12074	1.12076	1.12045	1.12046	50	0	2
2025.05.16	04:49:00	1.12045	1.12055	1.12035	1.12052	55	0	2
2025.05.16	04:50:00	1.12051	1.12053	1.12038	1.12039	44	0	2
2025.05.16	04:51:00	1.12037	1.12051	1.12037	1.12050	34	0	2
2025.05.16	04:52:00	1.12051	1.12051	1.12041	1.12043	38	0	2
2025.05.16	04:53:00	1.12042	1.12054	1.12042	1.12052	34	0	2
2025.05.16	04:54:00	1.12053	1.12053	1.12038	1.12038	15	0	2
2025.05.16	04:55:00	1.12039	1.12050	1.12033	1.12040	50	0	2
2025.05.16	04:56:00	1.12041	1.12041	1.12019	1.12020	42	0	2
2025.05.16	04:57:00	1.12019	1.12022	1.12004	1.12015	64	0	2
2025.05.16	04:58:00	1.12015	1.12025	1.12013	1.12021	58	0	2
2025.05.16	04:59:00	1.12021	1.12031	1.12009	1.12031	43	0	2
2025.05.16	05:00:00	1.12033	1.12039	1.12025	1.12031	58	0	2
2025.05.16	05:01:00	1.12030	1.12041	1.12030	1.12040	30	0	2
2025.05.16	05:02:00	1.12040	1.12049	1.12033	1.12045	50	0	2
2025.05.16	05:03:00	1.12046	1.12047	1.12032	1.12035	36	0	2
2025.05.16	05:04:00	1.12037	1.12074	1.12032	1.12074	54	0	2
2025.05.16	05:05:00	1.12075	1.12075	1.12064	1.12074	20	0	2
2025.05.16	05:06:00	1.12079	1.12082	1.12054	1.12054	30	0	2
2025.05.16	05:07:00	1.12052	1.12060	1.12049	1.12052	23	0	2
2025.05.16	05:08:00	1.12050	1.12053	1.12040	1.12040	31	0	2
2025.05.16	05:09:00	1.12040	1.12046	1.12030	1.12032	21	0	2
2025.05.16	05:10:00	1.12030	1.12030	1.12015	1.12016	18	0	2
2025.05.16	05:11:00	1.12015	1.12024	1.12012	1.12024	30	0	2
2025.05.16	05:12:00	1.12024	1.12035	1.12022	1.12031	21	0	2
2025.05.16	05:13:00	1.12027	1.12056	1.12025	1.12055	49	0	2
2025.05.16	05:14:00	1.12055	1.12082	1.12052	1.12080	68	0	2
2025.05.16	05:15:00	1.12083	1.12084	1.12070	1.12072	47	0	2
2025.05.16	05:16:00	1.12073	1.12075	1.12060	1.12062	43	0	2
2025.05.16	05:17:00	1.12063	1.12064	1.12060	1.12061	21	0	3
2025.05.16	05:18:00	1.12062	1.12065	1.12060	1.12060	28	0	2
2025.05.16	05:19:00	1.12060	1.12075	1.12060	1.12071	42	0	2
2025.05.16	05:20:00	1.12070	1.12071	1.12060	1.12060	51	0	2
2025.05.16	05:21:00	1.12059	1.12068	1.12052	1.12060	44	0	2
2025.05.16	05:22:00	1.12060	1.12060	1.12042	1.12046	26	0	2
2025.05.16	05:23:00	1.12045	1.12049	1.12038	1.12042	38	0	2
2025.05.16	05:24:00	1.12041	1.12044	1.12041	1.12044	19	0	2
2025.05.16	05:25:00	1.12054	1.12054	1.12032	1.12032	36	0	2
2025.05.16	05:26:00	1.12035	1.12055	1.12035	1.12055	23	0	2
2025.05.16	05:27:00	1.12055	1.12063	1.12054	1.12056	43	0	2
2025.05.16	05:28:00	1.12055	1.12062	1.12049	1.12060	31	0	2
2025.05.16	05:29:00	1.12061	1.12062	1.12052	1.12053	37	0	2
2025.05.16	05:30:00	1.12051	1.12051	1.12037	1.12037	33	0	2
2025.05.16	05:31:00	1.12039	1.12045	1.12026	1.12033	49	0	2
2025.05.16	05:32:00	1.12031	1.12035	1.12026	1.12034	25	0	2
2025.05.16	05:33:00	1.12036	1.12040	1.12025	1.12025	52	0	2
2025.05.16	05:34:00	1.12023	1.12024	1.12009	1.12015	28	0	2
2025.05.16	05:35:00	1.12015	1.12035	1.12009	1.12019	38	0	2
2025.05.16	05:36:00	1.12021	1.12025	1.12013	1.12019	43	0	2
2025.05.16	05:37:00	1.12020	1.12023	1.12009	1.12012	37	0	2
2025.05.16	05:38:00	1.12013	1.12016	1.12005	1.12010	33	0	2
2025.05.16	05:39:00	1.12010	1.12015	1.11993	1.12012	39	0	2
2025.05.16	05:40:00	1.12012	1.12033	1.12011	1.12033	55	0	2
2025.05.16	05:41:00	1.12033	1.12045	1.12030	1.12045	32	0	2
2025.05.16	05:42:00	1.12044	1.12046	1.12032	1.12036	53	0	2
2025.05.16	05:43:00	1.12035	1.12042	1.12024	1.12040	42	0	2
2025.05.16	05:44:00	1.12041	1.12046	1.12035	1.12035	34	0	2
2025.05.16	05:45:00	1.12035	1.12044	1.12034	1.12044	24	0	2
2025.05.16	05:46:00	1.12043	1.12048	1.12036	1.12038	26	0	2
2025.05.16	05:47:00	1.12042	1.12046	1.12039	1.12045	22	0	2
2025.05.16	05:48:00	1.12043	1.12055	1.12040	1.12054	26	0	2
2025.05.16	05:49:00	1.12054	1.12054	1.12050	1.12053	27	0	2
2025.05.16	05:50:00	1.12052	1.12052	1.12034	1.12037	32	0	2
2025.05.16	05:51:00	1.12037	1.12048	1.12031	1.12035	35	0	2
2025.05.16	05:52:00	1.12036	1.12061	1.12033	1.12052	30	0	2
2025.05.16	05:53:00	1.12056	1.12056	1.12049	1.12051	22	0	2
2025.05.16	05:54:00	1.12050	1.12055	1.12048	1.12051	19	0	2
2025.05.16	05:55:00	1.12049	1.12051	1.12028	1.12030	42	0	2
2025.05.16	05:56:00	1.12029	1.12035	1.12016	1.12034	23	0	2
2025.05.16	05:57:00	1.12033	1.12046	1.12027	1.12038	35	0	2
2025.05.16	05:58:00	1.12038	1.12038	1.12020	1.12021	48	0	2
2025.05.16	05:59:00	1.12020	1.12025	1.12014	1.12020	42	0	2
2025.05.16	06:00:00	1.12020	1.12032	1.12019	1.12032	37	0	2
2025.05.16	06:01:00	1.12033	1.12041	1.12016	1.12016	32	0	2
2025.05.16	06:02:00	1.12016	1.12016	1.11998	1.12005	40	0	2
2025.05.16	06:03:00	1.12002	1.12020	1.11997	1.12020	42	0	2
2025.05.16	06:04:00	1.12022	1.12036	1.12020	1.12025	36	0	2
2025.05.16	06:05:00	1.12025	1.12025	1.12007	1.12019	14	0	2
2025.05.16	06:06:00	1.12019	1.12031	1.12019	1.12028	28	0	2
2025.05.16	06:07:00	1.12028	1.12029	1.12017	1.12018	14	0	2
2025.05.16	06:08:00	1.12019	1.12020	1.12002	1.12006	25	0	2
2025.05.16	06:09:00	1.12007	1.12019	1.12005	1.12014	20	0	2
2025.05.16	06:10:00	1.12014	1.12017	1.12006	1.12014	35	0	2
2025.05.16	06:11:00	1.12014	1.12016	1.12002	1.12002	43	0	2
2025.05.16	06:12:00	1.12001	1.12006	1.11999	1.12004	24	0	2
2025.05.16	06:13:00	1.12005	1.12005	1.11999	1.12002	25	0	2
2025.05.16	06:14:00	1.12003	1.12011	1.11988	1.12007	80	0	2
2025.05.16	06:15:00	1.12005	1.12009	1.11996	1.12008	49	0	2
2025.05.16	06:16:00	1.12005	1.12019	1.12002	1.12018	42	0	2
2025.05.16	06:17:00	1.12019	1.12030	1.12017	1.12020	28	0	2
2025.05.16	06:18:00	1.12020	1.12024	1.12007	1.12008	50	0	2
2025.05.16	06:19:00	1.12009	1.12015	1.12007	1.12009	34	0	2
2025.05.16	06:20:00	1.12008	1.12009	1.11996	1.12001	28	0	2
2025.05.16	06:21:00	1.12000	1.12010	1.11996	1.12003	60	0	2
2025.05.16	06:22:00	1.12002	1.12013	1.12002	1.12009	36	0	2
2025.05.16	06:23:00	1.12010	1.12010	1.12000	1.12003	34	0	2
2025.05.16	06:24:00	1.12002	1.12013	1.12002	1.12013	35	0	2
2025.05.16	06:25:00	1.12014	1.12025	1.12010	1.12019	28	0	2
2025.05.16	06:26:00	1.12017	1.12021	1.12012	1.12017	22	0	2
2025.05.16	06:27:00	1.12017	1.12024	1.12017	1.12020	12	0	2
2025.05.16	06:28:00	1.12020	1.12033	1.12018	1.12032	17	0	2
2025.05.16	06:29:00	1.12025	1.12030	1.12015	1.12024	26	0	2
2025.05.16	06:30:00	1.12024	1.12028	1.12014	1.12025	38	0	2
2025.05.16	06:31:00	1.12024	1.12028	1.12023	1.12028	25	0	2
2025.05.16	06:32:00	1.12028	1.12046	1.12028	1.12044	43	0	2
2025.05.16	06:33:00	1.12044	1.12049	1.12039	1.12048	35	0	2
2025.05.16	06:34:00	1.12050	1.12052	1.12040	1.12045	29	0	2
2025.05.16	06:35:00	1.12044	1.12045	1.12042	1.12044	30	0	2
2025.05.16	06:36:00	1.12043	1.12052	1.12035	1.12047	22	0	2
2025.05.16	06:37:00	1.12049	1.12057	1.12048	1.12053	29	0	2
2025.05.16	06:38:00	1.12050	1.12055	1.12036	1.12045	40	0	2
2025.05.16	06:39:00	1.12044	1.12045	1.12031	1.12034	43	0	2
2025.05.16	06:40:00	1.12033	1.12043	1.12031	1.12031	19	0	2
2025.05.16	06:41:00	1.12030	1.12036	1.12026	1.12032	25	0	2
2025.05.16	06:42:00	1.12032	1.12033	1.12025	1.12028	27	0	2
2025.05.16	06:43:00	1.12027	1.12027	1.12019	1.12020	35	0	2
2025.05.16	06:44:00	1.12020	1.12026	1.12011	1.12022	24	0	2
2025.05.16	06:45:00	1.12023	1.12023	1.12015	1.12020	31	0	2
2025.05.16	06:46:00	1.12020	1.12025	1.12020	1.12022	8	0	3
2025.05.16	06:47:00	1.12021	1.12021	1.12014	1.12014	29	0	2
2025.05.16	06:48:00	1.12012	1.12022	1.12010	1.12021	17	0	2
2025.05.16	06:49:00	1.12022	1.12022	1.12009	1.12010	19	0	2
2025.05.16	06:50:00	1.12010	1.12013	1.12009	1.12010	14	0	2
2025.05.16	06:51:00	1.12010	1.12015	1.12008	1.12008	28	0	2
2025.05.16	06:52:00	1.12006	1.12013	1.12004	1.12012	30	0	2
2025.05.16	06:53:00	1.12013	1.12013	1.12009	1.12012	32	0	2
2025.05.16	06:54:00	1.12012	1.12013	1.12010	1.12012	11	0	2
2025.05.16	06:55:00	1.12012	1.12039	1.12012	1.12028	35	0	2
2025.05.16	06:56:00	1.12028	1.12031	1.12020	1.12030	37	0	2
2025.05.16	06:57:00	1.12030	1.12040	1.12020	1.12020	42	0	2
2025.05.16	06:58:00	1.12020	1.12020	1.12012	1.12012	23	0	2
2025.05.16	06:59:00	1.12012	1.12012	1.12002	1.12004	23	0	2
2025.05.16	07:00:00	1.12005	1.12011	1.11997	1.12000	36	0	2
2025.05.16	07:01:00	1.11996	1.11996	1.11983	1.11983	39	0	2
2025.05.16	07:02:00	1.11981	1.11985	1.11975	1.11975	38	0	2
2025.05.16	07:03:00	1.11975	1.11976	1.11970	1.11976	18	0	2
2025.05.16	07:04:00	1.11976	1.11984	1.11976	1.11983	18	0	2
2025.05.16	07:05:00	1.11983	1.11992	1.11983	1.11985	20	0	2
2025.05.16	07:06:00	1.11991	1.11997	1.11990	1.11995	20	0	2
2025.05.16	07:07:00	1.11995	1.12006	1.11995	1.12004	17	0	2
2025.05.16	07:08:00	1.12003	1.12004	1.11986	1.11986	14	0	2
2025.05.16	07:09:00	1.11985	1.11985	1.11980	1.11984	13	0	2
2025.05.16	07:10:00	1.11984	1.11984	1.11971	1.11974	18	0	2
2025.05.16	07:11:00	1.11973	1.11973	1.11962	1.11964	16	0	2
2025.05.16	07:12:00	1.11965	1.11970	1.11962	1.11965	34	0	2
2025.05.16	07:13:00	1.11967	1.11972	1.11965	1.11971	14	0	2
2025.05.16	07:14:00	1.11971	1.11989	1.11971	1.11980	46	0	2
2025.05.16	07:15:00	1.11980	1.11984	1.11974	1.11974	19	0	2
2025.05.16	07:16:00	1.11975	1.11977	1.11971	1.11975	20	0	2
2025.05.16	07:17:00	1.11975	1.11979	1.11964	1.11964	13	0	2
2025.05.16	07:18:00	1.11964	1.11976	1.11964	1.11976	14	0	2
2025.05.16	07:19:00	1.11977	1.11978	1.11975	1.11977	14	0	2
2025.05.16	07:20:00	1.11975	1.11977	1.11964	1.11965	19	0	2
2025.05.16	07:21:00	1.11964	1.11967	1.11964	1.11966	8	0	2
2025.05.16	07:22:00	1.11966	1.11978	1.11966	1.11978	25	0	2
2025.05.16	07:23:00	1.11977	1.12002	1.11977	1.11997	50	0	2
2025.05.16	07:24:00	1.11996	1.12014	1.11996	1.12000	35	0	2
2025.05.16	07:25:00	1.12001	1.12002	1.11995	1.11998	22	0	2
2025.05.16	07:26:00	1.11992	1.11993	1.11978	1.11990	43	0	2
2025.05.16	07:27:00	1.11989	1.11991	1.11982	1.11989	23	0	2
2025.05.16	07:28:00	1.11990	1.11990	1.11984	1.11985	27	0	2
2025.05.16	07:29:00	1.11984	1.11990	1.11984	1.11989	13	0	2
2025.05.16	07:30:00	1.11990	1.11995	1.11989	1.11994	11	0	2
2025.05.16	07:31:00	1.11991	1.11993	1.11988	1.11993	16	0	2
2025.05.16	07:32:00	1.11994	1.12006	1.11993	1.12000	43	0	2
2025.05.16	07:33:00	1.12000	1.12001	1.11994	1.11994	10	0	2
2025.05.16	07:34:00	1.11994	1.11995	1.11985	1.11992	41	0	2
2025.05.16	07:35:00	1.11993	1.11993	1.11985	1.11989	28	0	2
2025.05.16	07:36:00	1.11990	1.11993	1.11983	1.11983	33	0	2
2025.05.16	07:37:00	1.11984	1.11989	1.11975	1.11986	40	0	2
2025.05.16	07:38:00	1.11987	1.11992	1.11985	1.11991	29	0	2
2025.05.16	07:39:00	1.11990	1.11991	1.11977	1.11988	37	0	2
2025.05.16	07:40:00	1.11985	1.11985	1.11976	1.11976	16	0	2
2025.05.16	07:41:00	1.11976	1.11984	1.11976	1.11982	30	0	2
2025.05.16	07:42:00	1.11983	1.11986	1.11972	1.11981	44	0	2
2025.05.16	07:43:00	1.11980	1.11985	1.11977	1.11984	26	0	2
2025.05.16	07:44:00	1.11984	1.11991	1.11982	1.11983	14	0	2
2025.05.16	07:45:00	1.11982	1.11983	1.11979	1.11980	26	0	2
2025.05.16	07:46:00	1.11980	1.11985	1.11979	1.11984	27	0	2
2025.05.16	07:47:00	1.11984	1.11991	1.11982	1.11982	32	0	2
2025.05.16	07:48:00	1.11983	1.11993	1.11982	1.11993	46	0	2
2025.05.16	07:49:00	1.11994	1.11995	1.11985	1.11990	24	0	2
2025.05.16	07:50:00	1.11991	1.12000	1.11989	1.11992	34	0	2
2025.05.16	07:51:00	1.11992	1.11996	1.11985	1.11995	24	0	2
2025.05.16	07:52:00	1.11996	1.12012	1.11990	1.12008	13	0	2
2025.05.16	07:53:00	1.12009	1.12013	1.12006	1.12008	27	0	2
2025.05.16	07:54:00	1.12008	1.12013	1.12002	1.12002	12	0	2
2025.05.16	07:55:00	1.11998	1.12017	1.11997	1.12013	22	0	2
2025.05.16	07:56:00	1.12012	1.12027	1.12012	1.12025	22	0	2
2025.05.16	07:57:00	1.12024	1.12038	1.12020	1.12038	32	0	2
2025.05.16	07:58:00	1.12039	1.12044	1.12033	1.12034	31	0	2
2025.05.16	07:59:00	1.12036	1.12037	1.12030	1.12031	30	0	2
2025.05.16	08:00:00	1.12031	1.12031	1.12012	1.12018	46	0	2
2025.05.16	08:01:00	1.12017	1.12034	1.12017	1.12033	35	0	2
2025.05.16	08:02:00	1.12032	1.12045	1.12032	1.12045	25	0	2
2025.05.16	08:03:00	1.12044	1.12067	1.12044	1.12063	24	0	2
2025.05.16	08:04:00	1.12062	1.12086	1.12062	1.12086	24	0	2
2025.05.16	08:05:00	1.12085	1.12091	1.12080	1.12088	23	0	2
2025.05.16	08:06:00	1.12088	1.12139	1.12083	1.12133	79	0	2
2025.05.16	08:07:00	1.12133	1.12133	1.12103	1.12112	59	0	2
2025.05.16	08:08:00	1.12114	1.12141	1.12111	1.12140	39	0	2
2025.05.16	08:09:00	1.12140	1.12144	1.12130	1.12139	58	0	2
2025.05.16	08:10:00	1.12135	1.12139	1.12116	1.12117	43	0	2
2025.05.16	08:11:00	1.12116	1.12119	1.12095	1.12095	30	0	2
2025.05.16	08:12:00	1.12095	1.12095	1.12077	1.12082	39	0	2
2025.05.16	08:13:00	1.12082	1.12091	1.12079	1.12088	39	0	2
2025.05.16	08:14:00	1.12089	1.12100	1.12085	1.12096	50	0	2
2025.05.16	08:15:00	1.12097	1.12112	1.12096	1.12110	26	0	2
2025.05.16	08:16:00	1.12114	1.12116	1.12110	1.12116	25	0	2
2025.05.16	08:17:00	1.12117	1.12128	1.12110	1.12110	39	0	2
2025.05.16	08:18:00	1.12108	1.12115	1.12101	1.12115	26	0	2
2025.05.16	08:19:00	1.12114	1.12124	1.12114	1.12124	26	0	2
2025.05.16	08:20:00	1.12129	1.12129	1.12111	1.12115	18	0	2
2025.05.16	08:21:00	1.12116	1.12121	1.12100	1.12101	19	0	2
2025.05.16	08:22:00	1.12101	1.12101	1.12090	1.12098	25	0	2
2025.05.16	08:23:00	1.12094	1.12095	1.12084	1.12085	13	0	2
2025.05.16	08:24:00	1.12084	1.12102	1.12084	1.12095	24	0	2
2025.05.16	08:25:00	1.12093	1.12093	1.12077	1.12077	27	0	2
2025.05.16	08:26:00	1.12077	1.12079	1.12045	1.12049	30	0	2
2025.05.16	08:27:00	1.12050	1.12062	1.12048	1.12060	31	0	2
2025.05.16	08:28:00	1.12066	1.12079	1.12066	1.12071	22	0	2
2025.05.16	08:29:00	1.12072	1.12081	1.12070	1.12071	32	0	2
2025.05.16	08:30:00	1.12071	1.12081	1.12070	1.12071	39	0	2
2025.05.16	08:31:00	1.12071	1.12077	1.12070	1.12074	18	0	2
2025.05.16	08:32:00	1.12075	1.12075	1.12064	1.12066	44	0	2
2025.05.16	08:33:00	1.12067	1.12067	1.12054	1.12061	40	0	2
2025.05.16	08:34:00	1.12063	1.12067	1.12059	1.12067	42	0	2
2025.05.16	08:35:00	1.12067	1.12088	1.12067	1.12087	42	0	2
2025.05.16	08:36:00	1.12088	1.12113	1.12088	1.12112	48	0	2
2025.05.16	08:37:00	1.12111	1.12113	1.12105	1.12110	22	0	2
2025.05.16	08:38:00	1.12110	1.12110	1.12105	1.12105	25	0	2
2025.05.16	08:39:00	1.12108	1.12108	1.12088	1.12100	31	0	2
2025.05.16	08:40:00	1.12098	1.12107	1.12092	1.12107	40	0	2
2025.05.16	08:41:00	1.12106	1.12113	1.12102	1.12111	26	0	2
2025.05.16	08:42:00	1.12110	1.12140	1.12110	1.12127	87	0	2
2025.05.16	08:43:00	1.12126	1.12136	1.12126	1.12136	49	0	2
2025.05.16	08:44:00	1.12135	1.12144	1.12134	1.12137	44	0	2
2025.05.16	08:45:00	1.12135	1.12138	1.12126	1.12126	35	0	2
2025.05.16	08:46:00	1.12127	1.12133	1.12127	1.12129	19	0	2
2025.05.16	08:47:00	1.12127	1.12131	1.12125	1.12127	20	0	2
2025.05.16	08:48:00	1.12126	1.12138	1.12126	1.12136	28	0	2
2025.05.16	08:49:00	1.12136	1.12164	1.12136	1.12164	48	0	2
2025.05.16	08:50:00	1.12164	1.12171	1.12161	1.12170	33	0	2
2025.05.16	08:51:00	1.12170	1.12175	1.12160	1.12161	42	0	2
2025.05.16	08:52:00	1.12161	1.12176	1.12161	1.12174	18	0	2
2025.05.16	08:53:00	1.12174	1.12178	1.12171	1.12174	30	0	2
2025.05.16	08:54:00	1.12174	1.12175	1.12153	1.12155	22	0	2
2025.05.16	08:55:00	1.12156	1.12176	1.12156	1.12174	48	0	2
2025.05.16	08:56:00	1.12174	1.12181	1.12162	1.12162	66	0	2
2025.05.16	08:57:00	1.12162	1.12181	1.12162	1.12174	42	0	2
2025.05.16	08:58:00	1.12173	1.12187	1.12169	1.12183	47	0	2
2025.05.16	08:59:00	1.12185	1.12185	1.12155	1.12155	69	0	2
2025.05.16	09:00:00	1.12156	1.12162	1.12136	1.12156	95	0	2
2025.05.16	09:01:00	1.12155	1.12155	1.12130	1.12137	79	0	2
2025.05.16	09:02:00	1.12136	1.12136	1.12115	1.12117	58	0	2
2025.05.16	09:03:00	1.12120	1.12128	1.12115	1.12124	42	0	2
2025.05.16	09:04:00	1.12123	1.12134	1.12122	1.12134	50	0	2
2025.05.16	09:05:00	1.12135	1.12135	1.12070	1.12092	89	0	2
2025.05.16	09:06:00	1.12090	1.12107	1.12081	1.12082	62	0	2
2025.05.16	09:07:00	1.12083	1.12093	1.12080	1.12091	56	0	2
2025.05.16	09:08:00	1.12090	1.12102	1.12082	1.12102	54	0	2
2025.05.16	09:09:00	1.12102	1.12133	1.12097	1.12121	61	0	2
2025.05.16	09:10:00	1.12126	1.12132	1.12115	1.12117	44	0	2
2025.05.16	09:11:00	1.12116	1.12117	1.12085	1.12097	80	0	2
2025.05.16	09:12:00	1.12098	1.12111	1.12090	1.12105	77	0	2
2025.05.16	09:13:00	1.12106	1.12145	1.12105	1.12145	47	0	2
2025.05.16	09:14:00	1.12146	1.12162	1.12145	1.12153	78	0	2
2025.05.16	09:15:00	1.12156	1.12163	1.12127	1.12136	70	0	2
2025.05.16	09:16:00	1.12142	1.12144	1.12125	1.12125	30	0	2
2025.05.16	09:17:00	1.12124	1.12124	1.12113	1.12121	38	0	2
2025.05.16	09:18:00	1.12120	1.12143	1.12115	1.12143	48	0	2
2025.05.16	09:19:00	1.12142	1.12167	1.12141	1.12167	53	0	2
2025.05.16	09:20:00	1.12166	1.12171	1.12155	1.12157	58	0	2
2025.05.16	09:21:00	1.12156	1.12156	1.12130	1.12131	41	0	2
2025.05.16	09:22:00	1.12130	1.12142	1.12120	1.12135	57	0	2
2025.05.16	09:23:00	1.12136	1.12154	1.12130	1.12154	51	0	2
2025.05.16	09:24:00	1.12161	1.12172	1.12147	1.12170	57	0	2
2025.05.16	09:25:00	1.12166	1.12173	1.12150	1.12173	50	0	2
2025.05.16	09:26:00	1.12172	1.12174	1.12165	1.12172	36	0	2
2025.05.16	09:27:00	1.12172	1.12191	1.12171	1.12190	41	0	2
2025.05.16	09:28:00	1.12191	1.12195	1.12187	1.12191	25	0	2
2025.05.16	09:29:00	1.12191	1.12191	1.12177	1.12177	48	0	2
2025.05.16	09:30:00	1.12176	1.12180	1.12153	1.12165	71	0	2
2025.05.16	09:31:00	1.12166	1.12167	1.12130	1.12132	55	0	2
2025.05.16	09:32:00	1.12138	1.12141	1.12131	1.12137	32	0	2
2025.05.16	09:33:00	1.12137	1.12137	1.12133	1.12137	28	0	2
2025.05.16	09:34:00	1.12135	1.12151	1.12134	1.12151	30	0	2
2025.05.16	09:35:00	1.12151	1.12165	1.12151	1.12157	52	0	2
2025.05.16	09:36:00	1.12160	1.12166	1.12140	1.12146	59	0	2
2025.05.16	09:37:00	1.12146	1.12168	1.12140	1.12161	59	0	2
2025.05.16	09:38:00	1.12161	1.12167	1.12159	1.12163	41	0	2
2025.05.16	09:39:00	1.12165	1.12172	1.12151	1.12154	40	0	2
2025.05.16	09:40:00	1.12155	1.12155	1.12140	1.12140	28	0	2
2025.05.16	09:41:00	1.12140	1.12141	1.12132	1.12135	24	0	2
2025.05.16	09:42:00	1.12135	1.12141	1.12125	1.12135	19	0	2
2025.05.16	09:43:00	1.12136	1.12141	1.12127	1.12128	27	0	2
2025.05.16	09:44:00	1.12126	1.12153	1.12126	1.12151	46	0	2
2025.05.16	09:45:00	1.12151	1.12162	1.12132	1.12132	45	0	2
2025.05.16	09:46:00	1.12131	1.12146	1.12131	1.12136	43	0	2
2025.05.16	09:47:00	1.12136	1.12141	1.12131	1.12131	38	0	2
2025.05.16	09:48:00	1.12134	1.12134	1.12125	1.12127	30	0	2
2025.05.16	09:49:00	1.12128	1.12154	1.12128	1.12154	33	0	2
2025.05.16	09:50:00	1.12153	1.12157	1.12135	1.12140	38	0	2
2025.05.16	09:51:00	1.12141	1.12155	1.12125	1.12155	44	0	2
2025.05.16	09:52:00	1.12155	1.12160	1.12144	1.12144	35	0	2
2025.05.16	09:53:00	1.12141	1.12151	1.12140	1.12146	58	0	2
2025.05.16	09:54:00	1.12147	1.12164	1.12147	1.12158	62	0	2
2025.05.16	09:55:00	1.12156	1.12175	1.12156	1.12175	26	0	2
