<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.05.09	13:38:00	0.89013	0.89017	0.89010	0.89013	61	0	4
2025.05.09	13:40:00	0.89013	0.89018	0.89003	0.89017	78	0	3
2025.05.09	13:42:00	0.89018	0.89026	0.89017	0.89023	79	0	5
2025.05.09	13:44:00	0.89023	0.89032	0.89017	0.89024	78	0	5
2025.05.09	13:46:00	0.89023	0.89032	0.89014	0.89025	79	0	4
2025.05.09	13:48:00	0.89025	0.89033	0.89023	0.89033	48	0	5
2025.05.09	13:50:00	0.89033	0.89038	0.89027	0.89033	74	0	4
2025.05.09	13:52:00	0.89034	0.89042	0.89028	0.89037	66	0	5
2025.05.09	13:54:00	0.89036	0.89038	0.89030	0.89033	81	0	5
2025.05.09	13:56:00	0.89032	0.89043	0.89025	0.89041	86	0	3
2025.05.09	13:58:00	0.89038	0.89050	0.89032	0.89048	84	0	5
2025.05.09	14:00:00	0.89049	0.89054	0.89040	0.89043	72	0	5
2025.05.09	14:02:00	0.89043	0.89066	0.89040	0.89064	84	0	5
2025.05.09	14:04:00	0.89063	0.89077	0.89062	0.89071	69	0	5
2025.05.09	14:06:00	0.89066	0.89079	0.89065	0.89078	48	0	5
2025.05.09	14:08:00	0.89078	0.89101	0.89077	0.89093	73	0	6
2025.05.09	14:10:00	0.89092	0.89099	0.89092	0.89093	64	0	6
2025.05.09	14:12:00	0.89094	0.89135	0.89092	0.89135	105	0	4
2025.05.09	14:14:00	0.89133	0.89143	0.89129	0.89138	89	0	4
2025.05.09	14:16:00	0.89138	0.89138	0.89123	0.89126	82	0	3
2025.05.09	14:18:00	0.89127	0.89128	0.89118	0.89123	76	0	5
2025.05.09	14:20:00	0.89123	0.89133	0.89121	0.89123	68	0	5
2025.05.09	14:22:00	0.89123	0.89127	0.89108	0.89110	77	0	5
2025.05.09	14:24:00	0.89111	0.89124	0.89105	0.89106	73	0	4
2025.05.09	14:26:00	0.89105	0.89133	0.89070	0.89089	403	0	2
2025.05.09	14:28:00	0.89086	0.89115	0.89075	0.89096	227	0	4
2025.05.09	14:30:00	0.89097	0.89107	0.89072	0.89078	159	0	4
2025.05.09	14:32:00	0.89078	0.89091	0.89073	0.89082	118	0	3
2025.05.09	14:34:00	0.89081	0.89094	0.89075	0.89087	135	0	3
2025.05.09	14:36:00	0.89086	0.89089	0.89063	0.89069	111	0	5
2025.05.09	14:38:00	0.89069	0.89096	0.89069	0.89088	94	0	3
2025.05.09	14:40:00	0.89089	0.89096	0.89072	0.89084	130	0	3
2025.05.09	14:42:00	0.89084	0.89100	0.89075	0.89096	136	0	3
2025.05.09	14:44:00	0.89097	0.89110	0.89068	0.89078	128	0	5
2025.05.09	14:46:00	0.89079	0.89092	0.89079	0.89085	133	0	4
2025.05.09	14:48:00	0.89085	0.89093	0.89079	0.89092	85	0	4
2025.05.09	14:50:00	0.89092	0.89095	0.89082	0.89092	112	0	4
2025.05.09	14:52:00	0.89092	0.89102	0.89088	0.89102	81	0	4
2025.05.09	14:54:00	0.89101	0.89109	0.89082	0.89083	81	0	5
2025.05.09	14:56:00	0.89084	0.89095	0.89073	0.89077	90	0	4
2025.05.09	14:58:00	0.89077	0.89108	0.89075	0.89098	91	0	4
2025.05.09	15:00:00	0.89101	0.89105	0.89072	0.89080	142	0	4
2025.05.09	15:02:00	0.89079	0.89104	0.89079	0.89102	117	0	5
2025.05.09	15:04:00	0.89103	0.89126	0.89100	0.89101	118	0	4
2025.05.09	15:06:00	0.89100	0.89117	0.89098	0.89110	111	0	4
2025.05.09	15:08:00	0.89110	0.89115	0.89096	0.89098	91	0	5
2025.05.09	15:10:00	0.89098	0.89102	0.89089	0.89100	86	0	4
2025.05.09	15:12:00	0.89100	0.89102	0.89091	0.89094	80	0	5
2025.05.09	15:14:00	0.89094	0.89103	0.89086	0.89098	121	0	5
2025.05.09	15:16:00	0.89098	0.89101	0.89089	0.89095	107	0	2
2025.05.09	15:18:00	0.89095	0.89101	0.89092	0.89100	58	0	5
2025.05.09	15:20:00	0.89101	0.89115	0.89099	0.89114	109	0	3
2025.05.09	15:22:00	0.89114	0.89142	0.89113	0.89121	115	0	5
2025.05.09	15:24:00	0.89123	0.89144	0.89121	0.89131	110	0	3
2025.05.09	15:26:00	0.89131	0.89132	0.89114	0.89128	36	0	5
2025.05.09	15:28:00	0.89128	0.89133	0.89106	0.89107	74	0	1
2025.05.09	15:30:00	0.89106	0.89118	0.89099	0.89112	145	0	4
2025.05.09	15:32:00	0.89110	0.89140	0.89108	0.89134	97	0	4
2025.05.09	15:34:00	0.89134	0.89149	0.89129	0.89149	99	0	4
2025.05.09	15:36:00	0.89150	0.89162	0.89146	0.89146	117	0	4
2025.05.09	15:38:00	0.89144	0.89145	0.89130	0.89143	112	0	4
2025.05.09	15:40:00	0.89142	0.89150	0.89132	0.89144	129	0	3
2025.05.09	15:42:00	0.89144	0.89171	0.89136	0.89136	135	0	4
2025.05.09	15:44:00	0.89136	0.89138	0.89126	0.89131	132	0	4
2025.05.09	15:46:00	0.89131	0.89136	0.89125	0.89135	79	0	3
2025.05.09	15:48:00	0.89134	0.89147	0.89131	0.89140	60	0	4
2025.05.09	15:50:00	0.89139	0.89153	0.89139	0.89144	103	0	4
2025.05.09	15:52:00	0.89144	0.89149	0.89132	0.89132	105	0	5
2025.05.09	15:54:00	0.89133	0.89140	0.89124	0.89137	100	0	4
2025.05.09	15:56:00	0.89137	0.89180	0.89137	0.89176	105	0	4
2025.05.09	15:58:00	0.89177	0.89184	0.89171	0.89175	60	0	4
2025.05.09	16:00:00	0.89176	0.89204	0.89176	0.89201	129	0	4
2025.05.09	16:02:00	0.89198	0.89211	0.89192	0.89207	135	0	3
2025.05.09	16:04:00	0.89207	0.89236	0.89197	0.89224	130	0	2
2025.05.09	16:06:00	0.89223	0.89274	0.89221	0.89225	248	0	3
2025.05.09	16:08:00	0.89226	0.89245	0.89225	0.89230	154	0	3
2025.05.09	16:10:00	0.89229	0.89256	0.89229	0.89252	118	0	4
2025.05.09	16:12:00	0.89252	0.89268	0.89250	0.89261	158	0	4
2025.05.09	16:14:00	0.89259	0.89272	0.89258	0.89267	100	0	4
2025.05.09	16:16:00	0.89267	0.89287	0.89262	0.89267	110	0	3
2025.05.09	16:18:00	0.89267	0.89326	0.89267	0.89323	94	0	4
2025.05.09	16:20:00	0.89321	0.89328	0.89309	0.89319	118	0	4
2025.05.09	16:22:00	0.89319	0.89347	0.89318	0.89342	119	0	2
2025.05.09	16:24:00	0.89342	0.89380	0.89338	0.89369	128	0	1
2025.05.09	16:26:00	0.89370	0.89373	0.89345	0.89367	98	0	2
2025.05.09	16:28:00	0.89368	0.89395	0.89368	0.89389	115	0	3
2025.05.09	16:30:00	0.89388	0.89389	0.89354	0.89388	188	0	3
2025.05.09	16:32:00	0.89389	0.89414	0.89384	0.89400	201	0	4
2025.05.09	16:34:00	0.89399	0.89410	0.89397	0.89405	139	0	4
2025.05.09	16:36:00	0.89406	0.89430	0.89399	0.89415	140	0	4
2025.05.09	16:38:00	0.89416	0.89432	0.89411	0.89432	143	0	4
2025.05.09	16:40:00	0.89432	0.89434	0.89392	0.89392	188	0	2
2025.05.09	16:42:00	0.89393	0.89406	0.89385	0.89391	139	0	3
2025.05.09	16:44:00	0.89390	0.89400	0.89374	0.89381	153	0	3
2025.05.09	16:46:00	0.89381	0.89388	0.89370	0.89381	110	0	4
2025.05.09	16:48:00	0.89381	0.89399	0.89360	0.89361	143	0	5
2025.05.09	16:50:00	0.89362	0.89376	0.89344	0.89361	224	0	4
2025.05.09	16:52:00	0.89363	0.89396	0.89363	0.89392	169	0	4
2025.05.09	16:54:00	0.89391	0.89423	0.89389	0.89411	198	0	3
2025.05.09	16:56:00	0.89411	0.89427	0.89398	0.89423	112	0	3
2025.05.09	16:58:00	0.89424	0.89465	0.89422	0.89442	174	0	4
2025.05.09	17:00:00	0.89442	0.89448	0.89420	0.89442	221	0	3
2025.05.09	17:02:00	0.89441	0.89451	0.89428	0.89450	176	0	3
2025.05.09	17:04:00	0.89448	0.89451	0.89430	0.89445	114	0	4
2025.05.09	17:06:00	0.89445	0.89449	0.89417	0.89420	145	0	4
2025.05.09	17:08:00	0.89419	0.89454	0.89410	0.89454	111	0	3
2025.05.09	17:10:00	0.89455	0.89459	0.89436	0.89453	114	0	3
2025.05.09	17:12:00	0.89452	0.89456	0.89441	0.89448	150	0	4
2025.05.09	17:14:00	0.89451	0.89464	0.89442	0.89463	154	0	4
2025.05.09	17:16:00	0.89464	0.89466	0.89439	0.89452	101	0	4
2025.05.09	17:18:00	0.89452	0.89462	0.89444	0.89451	109	0	4
2025.05.09	17:20:00	0.89449	0.89467	0.89441	0.89464	114	0	4
2025.05.09	17:22:00	0.89463	0.89505	0.89457	0.89501	160	0	2
2025.05.09	17:24:00	0.89498	0.89545	0.89498	0.89506	240	0	3
2025.05.09	17:26:00	0.89507	0.89531	0.89502	0.89515	225	0	2
2025.05.09	17:28:00	0.89515	0.89524	0.89502	0.89522	203	0	2
2025.05.09	17:30:00	0.89523	0.89534	0.89510	0.89528	252	0	3
2025.05.09	17:32:00	0.89527	0.89530	0.89509	0.89512	172	0	4
2025.05.09	17:34:00	0.89513	0.89523	0.89505	0.89506	150	0	3
2025.05.09	17:36:00	0.89505	0.89516	0.89496	0.89500	147	0	4
2025.05.09	17:38:00	0.89501	0.89511	0.89490	0.89490	150	0	4
2025.05.09	17:40:00	0.89490	0.89490	0.89455	0.89466	158	0	2
2025.05.09	17:42:00	0.89466	0.89468	0.89450	0.89462	180	0	5
2025.05.09	17:44:00	0.89460	0.89465	0.89446	0.89451	172	0	4
2025.05.09	17:46:00	0.89452	0.89452	0.89416	0.89418	145	0	5
2025.05.09	17:48:00	0.89417	0.89437	0.89404	0.89433	160	0	3
2025.05.09	17:50:00	0.89433	0.89435	0.89399	0.89407	183	0	4
2025.05.09	17:52:00	0.89406	0.89406	0.89377	0.89383	210	0	4
2025.05.09	17:54:00	0.89384	0.89412	0.89382	0.89412	195	0	4
2025.05.09	17:56:00	0.89413	0.89444	0.89404	0.89435	251	0	2
2025.05.09	17:58:00	0.89435	0.89450	0.89417	0.89417	341	0	3
2025.05.09	18:00:00	0.89417	0.89435	0.89412	0.89425	282	0	3
2025.05.09	18:02:00	0.89427	0.89454	0.89421	0.89432	186	0	4
2025.05.09	18:04:00	0.89432	0.89454	0.89432	0.89443	166	0	3
2025.05.09	18:06:00	0.89443	0.89459	0.89441	0.89459	112	0	4
2025.05.09	18:08:00	0.89459	0.89460	0.89426	0.89427	142	0	4
2025.05.09	18:10:00	0.89427	0.89450	0.89427	0.89449	119	0	4
2025.05.09	18:12:00	0.89449	0.89453	0.89435	0.89437	117	0	4
2025.05.09	18:14:00	0.89437	0.89439	0.89423	0.89434	109	0	5
2025.05.09	18:16:00	0.89433	0.89439	0.89411	0.89411	107	0	4
2025.05.09	18:18:00	0.89411	0.89441	0.89409	0.89441	159	0	4
2025.05.09	18:20:00	0.89440	0.89447	0.89416	0.89417	163	0	4
2025.05.09	18:22:00	0.89418	0.89426	0.89406	0.89407	141	0	4
2025.05.09	18:24:00	0.89407	0.89421	0.89407	0.89410	127	0	4
2025.05.09	18:26:00	0.89409	0.89420	0.89402	0.89420	126	0	3
2025.05.09	18:28:00	0.89421	0.89438	0.89417	0.89432	101	0	4
2025.05.09	18:30:00	0.89431	0.89435	0.89423	0.89424	190	0	4
2025.05.09	18:32:00	0.89425	0.89442	0.89423	0.89433	137	0	5
2025.05.09	18:34:00	0.89434	0.89437	0.89417	0.89433	149	0	4
2025.05.09	18:36:00	0.89435	0.89448	0.89429	0.89444	81	0	3
2025.05.09	18:38:00	0.89444	0.89444	0.89432	0.89437	90	0	3
2025.05.09	18:40:00	0.89437	0.89437	0.89420	0.89425	99	0	3
2025.05.09	18:42:00	0.89426	0.89452	0.89426	0.89450	141	0	4
2025.05.09	18:44:00	0.89450	0.89450	0.89431	0.89439	153	0	3
2025.05.09	18:46:00	0.89441	0.89454	0.89434	0.89443	107	0	3
2025.05.09	18:48:00	0.89444	0.89461	0.89441	0.89460	130	0	4
2025.05.09	18:50:00	0.89461	0.89469	0.89457	0.89459	96	0	3
2025.05.09	18:52:00	0.89459	0.89475	0.89459	0.89466	104	0	4
2025.05.09	18:54:00	0.89467	0.89478	0.89458	0.89474	94	0	4
2025.05.09	18:56:00	0.89477	0.89478	0.89454	0.89455	112	0	2
2025.05.09	18:58:00	0.89456	0.89463	0.89447	0.89452	154	0	3
2025.05.09	19:00:00	0.89451	0.89462	0.89449	0.89453	137	0	4
2025.05.09	19:02:00	0.89454	0.89462	0.89429	0.89429	97	0	4
2025.05.09	19:04:00	0.89432	0.89432	0.89406	0.89412	126	0	3
2025.05.09	19:06:00	0.89412	0.89432	0.89407	0.89415	137	0	3
2025.05.09	19:08:00	0.89415	0.89418	0.89400	0.89409	146	0	4
2025.05.09	19:10:00	0.89409	0.89432	0.89408	0.89411	138	0	3
2025.05.09	19:12:00	0.89418	0.89433	0.89414	0.89433	99	0	4
2025.05.09	19:14:00	0.89434	0.89459	0.89429	0.89451	103	0	3
2025.05.09	19:16:00	0.89450	0.89451	0.89439	0.89442	92	0	5
2025.05.09	19:18:00	0.89444	0.89459	0.89444	0.89455	88	0	3
2025.05.09	19:20:00	0.89454	0.89472	0.89450	0.89472	151	0	4
2025.05.09	19:22:00	0.89471	0.89480	0.89465	0.89474	115	0	3
2025.05.09	19:24:00	0.89475	0.89482	0.89468	0.89475	103	0	6
2025.05.09	19:26:00	0.89475	0.89479	0.89465	0.89467	90	0	5
2025.05.09	19:28:00	0.89468	0.89468	0.89447	0.89451	113	0	3
2025.05.09	19:30:00	0.89450	0.89459	0.89438	0.89438	104	0	1
2025.05.09	19:32:00	0.89438	0.89445	0.89436	0.89438	62	0	4
2025.05.09	19:34:00	0.89439	0.89455	0.89433	0.89455	81	0	4
2025.05.09	19:36:00	0.89453	0.89461	0.89445	0.89461	87	0	4
2025.05.09	19:38:00	0.89460	0.89462	0.89444	0.89449	78	0	5
2025.05.09	19:40:00	0.89448	0.89450	0.89434	0.89434	103	0	3
2025.05.09	19:42:00	0.89434	0.89442	0.89433	0.89437	95	0	4
2025.05.09	19:44:00	0.89439	0.89441	0.89404	0.89408	94	0	2
2025.05.09	19:46:00	0.89409	0.89427	0.89407	0.89422	84	0	3
2025.05.09	19:48:00	0.89421	0.89423	0.89400	0.89402	98	0	4
2025.05.09	19:50:00	0.89401	0.89404	0.89395	0.89398	78	0	4
2025.05.09	19:52:00	0.89398	0.89404	0.89384	0.89391	96	0	4
2025.05.09	19:54:00	0.89391	0.89402	0.89377	0.89382	116	0	4
2025.05.09	19:56:00	0.89382	0.89388	0.89370	0.89379	91	0	3
2025.05.09	19:58:00	0.89376	0.89381	0.89369	0.89376	96	0	5
2025.05.09	20:00:00	0.89377	0.89394	0.89370	0.89387	109	0	3
2025.05.09	20:02:00	0.89388	0.89389	0.89368	0.89368	63	0	5
2025.05.09	20:04:00	0.89369	0.89376	0.89365	0.89376	85	0	5
2025.05.09	20:06:00	0.89375	0.89378	0.89371	0.89374	68	0	5
2025.05.09	20:08:00	0.89374	0.89378	0.89369	0.89369	59	0	4
2025.05.09	20:10:00	0.89368	0.89376	0.89361	0.89374	101	0	4
2025.05.09	20:12:00	0.89374	0.89376	0.89361	0.89363	61	0	2
2025.05.09	20:14:00	0.89364	0.89367	0.89357	0.89359	89	0	3
2025.05.09	20:16:00	0.89359	0.89374	0.89359	0.89373	77	0	4
2025.05.09	20:18:00	0.89374	0.89385	0.89373	0.89377	70	0	6
2025.05.09	20:20:00	0.89379	0.89385	0.89375	0.89385	103	0	4
2025.05.09	20:22:00	0.89384	0.89401	0.89365	0.89387	199	0	4
2025.05.09	20:24:00	0.89386	0.89395	0.89383	0.89395	130	0	3
2025.05.09	20:26:00	0.89394	0.89396	0.89373	0.89375	93	0	4
2025.05.09	20:28:00	0.89374	0.89378	0.89347	0.89350	98	0	2
2025.05.09	20:30:00	0.89351	0.89361	0.89348	0.89355	80	0	4
2025.05.09	20:32:00	0.89355	0.89361	0.89350	0.89359	91	0	5
2025.05.09	20:34:00	0.89360	0.89381	0.89358	0.89363	109	0	4
2025.05.09	20:36:00	0.89364	0.89367	0.89359	0.89363	97	0	5
2025.05.09	20:38:00	0.89362	0.89367	0.89348	0.89355	69	0	4
2025.05.09	20:40:00	0.89356	0.89357	0.89343	0.89344	110	0	4
2025.05.09	20:42:00	0.89345	0.89358	0.89343	0.89357	86	0	6
2025.05.09	20:44:00	0.89356	0.89366	0.89348	0.89351	98	0	5
2025.05.09	20:46:00	0.89349	0.89358	0.89349	0.89357	73	0	5
2025.05.09	20:48:00	0.89356	0.89358	0.89349	0.89356	46	0	5
2025.05.09	20:50:00	0.89357	0.89367	0.89354	0.89366	108	0	4
2025.05.09	20:52:00	0.89366	0.89368	0.89353	0.89356	92	0	5
2025.05.09	20:54:00	0.89359	0.89360	0.89354	0.89354	51	0	5
2025.05.09	20:56:00	0.89354	0.89357	0.89341	0.89343	93	0	5
2025.05.09	20:58:00	0.89344	0.89355	0.89344	0.89354	79	0	4
2025.05.09	21:00:00	0.89354	0.89367	0.89349	0.89366	98	0	4
2025.05.09	21:02:00	0.89367	0.89378	0.89365	0.89369	104	0	5
2025.05.09	21:04:00	0.89370	0.89372	0.89356	0.89358	78	0	4
2025.05.09	21:06:00	0.89360	0.89361	0.89349	0.89353	83	0	4
2025.05.09	21:08:00	0.89354	0.89356	0.89340	0.89344	82	0	5
2025.05.09	21:10:00	0.89345	0.89348	0.89338	0.89341	62	0	4
2025.05.09	21:12:00	0.89341	0.89344	0.89332	0.89341	84	0	4
2025.05.09	21:14:00	0.89341	0.89343	0.89337	0.89339	63	0	4
2025.05.09	21:16:00	0.89339	0.89342	0.89325	0.89329	117	0	3
2025.05.09	21:18:00	0.89327	0.89352	0.89325	0.89352	65	0	5
2025.05.09	21:20:00	0.89351	0.89366	0.89349	0.89363	54	0	5
2025.05.09	21:22:00	0.89364	0.89365	0.89351	0.89352	65	0	4
2025.05.09	21:24:00	0.89352	0.89355	0.89338	0.89346	74	0	3
2025.05.09	21:26:00	0.89345	0.89352	0.89345	0.89347	57	0	4
2025.05.09	21:28:00	0.89347	0.89349	0.89342	0.89348	63	0	4
2025.05.09	21:30:00	0.89348	0.89353	0.89342	0.89350	96	0	4
2025.05.09	21:32:00	0.89351	0.89354	0.89345	0.89349	61	0	4
2025.05.09	21:34:00	0.89349	0.89355	0.89348	0.89353	60	0	4
2025.05.09	21:36:00	0.89352	0.89352	0.89340	0.89344	65	0	5
2025.05.09	21:38:00	0.89345	0.89349	0.89324	0.89328	72	0	4
2025.05.09	21:40:00	0.89328	0.89342	0.89324	0.89335	113	0	2
2025.05.09	21:42:00	0.89336	0.89345	0.89335	0.89343	90	0	4
2025.05.09	21:44:00	0.89342	0.89354	0.89337	0.89338	50	0	2
2025.05.09	21:46:00	0.89336	0.89342	0.89334	0.89338	27	0	6
2025.05.09	21:48:00	0.89336	0.89339	0.89328	0.89338	46	0	6
2025.05.09	21:50:00	0.89339	0.89353	0.89338	0.89353	55	0	4
2025.05.09	21:52:00	0.89353	0.89360	0.89349	0.89349	65	0	5
2025.05.09	21:54:00	0.89349	0.89351	0.89333	0.89335	70	0	4
2025.05.09	21:56:00	0.89336	0.89337	0.89325	0.89331	98	0	5
2025.05.09	21:58:00	0.89330	0.89335	0.89317	0.89322	76	0	4
2025.05.09	22:00:00	0.89321	0.89339	0.89319	0.89324	98	0	4
2025.05.09	22:02:00	0.89321	0.89331	0.89318	0.89320	64	0	4
2025.05.09	22:04:00	0.89319	0.89324	0.89313	0.89320	67	0	4
2025.05.09	22:06:00	0.89321	0.89322	0.89313	0.89318	50	0	5
2025.05.09	22:08:00	0.89318	0.89320	0.89312	0.89313	26	0	5
2025.05.09	22:10:00	0.89314	0.89318	0.89312	0.89313	53	0	6
2025.05.09	22:12:00	0.89313	0.89320	0.89312	0.89315	33	0	6
2025.05.09	22:14:00	0.89314	0.89321	0.89307	0.89312	78	0	5
2025.05.09	22:16:00	0.89312	0.89316	0.89309	0.89316	49	0	4
2025.05.09	22:18:00	0.89316	0.89327	0.89315	0.89325	37	0	4
2025.05.09	22:20:00	0.89327	0.89327	0.89316	0.89317	33	0	4
2025.05.09	22:22:00	0.89317	0.89322	0.89311	0.89312	44	0	5
2025.05.09	22:24:00	0.89313	0.89314	0.89301	0.89305	59	0	4
2025.05.09	22:26:00	0.89302	0.89305	0.89289	0.89295	46	0	6
2025.05.09	22:28:00	0.89296	0.89307	0.89291	0.89299	55	0	4
2025.05.09	22:30:00	0.89300	0.89300	0.89290	0.89291	70	0	5
2025.05.09	22:32:00	0.89288	0.89292	0.89282	0.89282	72	0	5
2025.05.09	22:34:00	0.89284	0.89299	0.89284	0.89296	56	0	6
2025.05.09	22:36:00	0.89296	0.89297	0.89290	0.89293	29	0	6
2025.05.09	22:38:00	0.89293	0.89304	0.89288	0.89299	29	0	4
2025.05.09	22:40:00	0.89299	0.89305	0.89293	0.89305	63	0	5
2025.05.09	22:42:00	0.89304	0.89306	0.89298	0.89302	59	0	5
2025.05.09	22:44:00	0.89300	0.89309	0.89295	0.89308	53	0	6
2025.05.09	22:46:00	0.89308	0.89312	0.89302	0.89303	27	0	5
2025.05.09	22:48:00	0.89303	0.89308	0.89300	0.89302	55	0	6
2025.05.09	22:50:00	0.89303	0.89325	0.89302	0.89311	75	0	6
2025.05.09	22:52:00	0.89311	0.89317	0.89309	0.89315	31	0	7
2025.05.09	22:54:00	0.89315	0.89321	0.89308	0.89315	66	0	6
2025.05.09	22:56:00	0.89315	0.89315	0.89304	0.89307	96	0	5
2025.05.09	22:58:00	0.89308	0.89322	0.89308	0.89314	148	0	5
2025.05.09	23:00:00	0.89313	0.89317	0.89304	0.89306	93	0	4
2025.05.09	23:02:00	0.89304	0.89316	0.89300	0.89315	55	0	6
2025.05.09	23:04:00	0.89313	0.89315	0.89293	0.89293	33	0	6
2025.05.09	23:06:00	0.89293	0.89297	0.89292	0.89295	25	0	8
2025.05.09	23:08:00	0.89293	0.89326	0.89293	0.89324	47	0	4
2025.05.09	23:10:00	0.89323	0.89323	0.89304	0.89306	20	0	6
2025.05.09	23:12:00	0.89306	0.89307	0.89297	0.89300	34	0	7
2025.05.09	23:14:00	0.89300	0.89303	0.89299	0.89302	35	0	7
2025.05.09	23:16:00	0.89301	0.89310	0.89299	0.89303	46	0	7
2025.05.09	23:18:00	0.89302	0.89312	0.89298	0.89311	57	0	7
2025.05.09	23:20:00	0.89308	0.89313	0.89297	0.89309	55	0	5
2025.05.09	23:22:00	0.89308	0.89313	0.89306	0.89306	12	0	6
2025.05.09	23:24:00	0.89305	0.89309	0.89304	0.89304	18	0	7
2025.05.09	23:26:00	0.89304	0.89320	0.89296	0.89316	29	0	8
2025.05.09	23:28:00	0.89317	0.89319	0.89313	0.89319	36	0	8
2025.05.09	23:30:00	0.89318	0.89325	0.89311	0.89319	62	0	10
2025.05.09	23:32:00	0.89320	0.89328	0.89317	0.89323	25	0	7
2025.05.09	23:34:00	0.89323	0.89328	0.89323	0.89327	14	0	9
2025.05.09	23:36:00	0.89326	0.89335	0.89326	0.89335	57	0	9
2025.05.09	23:38:00	0.89334	0.89335	0.89324	0.89325	16	0	10
2025.05.09	23:40:00	0.89325	0.89327	0.89323	0.89325	24	0	10
2025.05.09	23:42:00	0.89325	0.89333	0.89321	0.89329	26	0	10
2025.05.09	23:44:00	0.89329	0.89340	0.89325	0.89326	57	0	10
2025.05.09	23:46:00	0.89326	0.89327	0.89312	0.89313	74	0	9
2025.05.09	23:48:00	0.89312	0.89321	0.89311	0.89315	51	0	13
2025.05.09	23:50:00	0.89314	0.89324	0.89309	0.89324	76	0	11
2025.05.09	23:52:00	0.89323	0.89325	0.89306	0.89312	50	0	15
2025.05.09	23:54:00	0.89313	0.89332	0.89312	0.89322	71	0	20
2025.05.09	23:56:00	0.89322	0.89351	0.89322	0.89327	31	0	18
2025.05.09	23:58:00	0.89327	0.89367	0.89301	0.89322	80	0	9
2025.05.12	00:00:00	0.89082	0.89088	0.89065	0.89088	4	0	300
2025.05.12	00:02:00	0.89079	0.89193	0.89079	0.89180	13	0	120
2025.05.12	00:04:00	0.89140	0.89180	0.89140	0.89164	35	0	123
2025.05.12	00:06:00	0.89163	0.89166	0.89108	0.89142	37	0	107
2025.05.12	00:08:00	0.89142	0.89158	0.89137	0.89137	32	0	108
2025.05.12	00:10:00	0.89137	0.89163	0.89137	0.89140	25	0	130
2025.05.12	00:12:00	0.89140	0.89195	0.89120	0.89195	29	0	71
2025.05.12	00:14:00	0.89195	0.89195	0.89179	0.89181	5	0	70
2025.05.12	00:16:00	0.89181	0.89181	0.89181	0.89181	2	0	78
2025.05.12	00:18:00	0.89181	0.89181	0.89167	0.89167	5	0	80
2025.05.12	00:20:00	0.89167	0.89177	0.89166	0.89177	7	0	93
2025.05.12	00:22:00	0.89177	0.89233	0.89177	0.89233	41	0	57
2025.05.12	00:24:00	0.89234	0.89263	0.89211	0.89224	39	0	64
2025.05.12	00:26:00	0.89222	0.89226	0.89202	0.89216	20	0	102
2025.05.12	00:28:00	0.89216	0.89216	0.89211	0.89213	12	0	99
2025.05.12	00:30:00	0.89212	0.89276	0.89210	0.89276	47	0	96
2025.05.12	00:32:00	0.89276	0.89299	0.89225	0.89230	51	0	85
2025.05.12	00:34:00	0.89225	0.89283	0.89208	0.89278	85	0	91
2025.05.12	00:36:00	0.89279	0.89303	0.89260	0.89296	40	0	71
2025.05.12	00:38:00	0.89296	0.89298	0.89277	0.89289	27	0	67
2025.05.12	00:40:00	0.89288	0.89298	0.89282	0.89297	25	0	67
2025.05.12	00:42:00	0.89295	0.89299	0.89286	0.89293	19	0	68
2025.05.12	00:44:00	0.89294	0.89303	0.89277	0.89282	36	0	69
2025.05.12	00:46:00	0.89281	0.89325	0.89275	0.89325	69	0	77
2025.05.12	00:48:00	0.89320	0.89327	0.89316	0.89325	31	0	78
2025.05.12	00:50:00	0.89326	0.89326	0.89285	0.89317	45	0	63
2025.05.12	00:52:00	0.89316	0.89372	0.89316	0.89358	77	0	44
2025.05.12	00:54:00	0.89359	0.89369	0.89348	0.89366	57	0	27
2025.05.12	00:56:00	0.89365	0.89383	0.89349	0.89383	54	0	55
2025.05.12	00:58:00	0.89383	0.89384	0.89352	0.89357	29	0	50
2025.05.12	01:00:00	0.89359	0.89487	0.89306	0.89458	249	0	1
2025.05.12	01:02:00	0.89458	0.89502	0.89437	0.89492	55	0	11
2025.05.12	01:04:00	0.89492	0.89512	0.89464	0.89465	120	0	19
2025.05.12	01:06:00	0.89464	0.89487	0.89450	0.89484	84	0	6
2025.05.12	01:08:00	0.89485	0.89529	0.89483	0.89524	126	0	15
2025.05.12	01:10:00	0.89523	0.89550	0.89514	0.89536	87	0	16
2025.05.12	01:12:00	0.89536	0.89550	0.89528	0.89535	68	0	16
2025.05.12	01:14:00	0.89535	0.89544	0.89510	0.89511	152	0	15
2025.05.12	01:16:00	0.89511	0.89514	0.89486	0.89514	120	0	15
2025.05.12	01:18:00	0.89512	0.89513	0.89501	0.89512	142	0	14
2025.05.12	01:20:00	0.89507	0.89516	0.89505	0.89510	78	0	12
2025.05.12	01:22:00	0.89509	0.89525	0.89493	0.89524	127	0	11
2025.05.12	01:24:00	0.89525	0.89528	0.89449	0.89454	184	0	4
2025.05.12	01:26:00	0.89451	0.89463	0.89446	0.89452	117	0	11
2025.05.12	01:28:00	0.89452	0.89485	0.89451	0.89475	133	0	11
2025.05.12	01:30:00	0.89474	0.89478	0.89441	0.89443	133	0	12
